ts,o,h,l,c,v
1737398700,41099.0,41101.67,41069.43,41094.81,2984
1737399600,41094.81,41120.47,41060.5,41106.62,2910
1737400500,41106.62,41121.2,41040.28,41045.61,2934
1737401400,41045.61,41074.44,40956.12,40996.13,3045
1737402300,40996.13,41005.68,40911.25,40943.58,3047
1737403200,40943.58,40954.15,40899.9,40912.9,2974
1737404100,40912.9,40988.12,40898.35,40966.71,2898
1737405000,40966.71,41037.74,40942.24,41028.23,3090
1737405900,41028.23,41037.13,41003.22,41010.78,3100
1737406800,41010.78,41060.34,40965.26,40980.43,3023
1737407700,40980.43,41010.44,40975.93,40992.6,3127
1737408600,40992.6,41046.67,40967.04,41026.73,3024
1737409500,41026.73,41061.32,40976.48,41017.93,3059
1737410400,41017.93,41029.74,40922.94,40952.99,2956
1737414900,40952.99,41009.66,40938.55,40983.4,3102
1737415800,40983.4,41027.21,40919.06,40977.29,2990
1737416700,40977.29,41060.3,40959.29,41028.04,2948
1737417600,41028.04,41040.85,40943.2,41000.65,2977
1737418500,41000.65,41027.06,40934.16,40942.83,3047
1737419400,40942.83,40969.75,40847.01,40898.38,2935
1737420300,40898.38,40946.74,40876.91,40904.33,3023
1737421200,40904.33,40933.0,40822.85,40857.38,2977
1737422100,40857.38,40874.2,40818.23,40865.18,2913
1737423000,40865.18,40879.44,40800.17,40805.31,2929
1737423900,40805.31,40887.8,40749.4,40849.27,2962
1737424800,40849.27,40868.24,40736.6,40760.9,3041
1737425700,40760.9,40807.53,40749.69,40791.36,3023
1737426600,40791.36,40921.1,40760.68,40889.13,2920
1737427500,40889.13,40940.23,40883.67,40907.4,2933
1737428400,40907.4,40909.73,40771.11,40790.45,3116
1737429300,40790.45,40820.5,40774.11,40819.63,2992
1737430200,40819.63,40819.77,40746.67,40771.78,2979
1737431100,40771.78,40775.65,40732.46,40746.95,2986
1737432000,40746.95,40755.39,40670.61,40728.23,2972
1737432900,40728.23,40780.02,40706.56,40728.54,2941
1737433800,40728.54,40780.8,40719.4,40780.42,2984
1737434700,40780.42,40870.69,40761.08,40851.36,2995
1737435600,40851.36,40954.16,40843.71,40917.83,2946
1737436500,40917.83,41052.44,40870.84,41011.06,3028
1737437400,41011.06,41059.93,40976.86,41047.19,2975
1737438300,41047.19,41068.49,40990.51,41029.02,3042
1737439200,41029.02,41142.56,41028.13,41096.35,3015
1737440100,41096.35,41123.38,41025.53,41065.17,3019
1737441000,41065.17,41128.59,41029.9,41121.04,2976
1737441900,41121.04,41122.21,41089.78,41110.64,2973
1737442800,41110.64,41145.76,41043.94,41116.41,2917
1737443700,41116.41,41146.12,41025.75,41053.08,2937
1737444600,41053.08,41062.5,41034.56,41048.65,3000
1737445500,41048.65,41092.59,41014.82,41091.05,3028
1737446400,41091.05,41128.82,41084.37,41089.07,2972
1737447300,41089.07,41221.73,41067.92,41191.65,2967
1737448200,41191.65,41284.47,41165.38,41266.2,3013
1737449100,41266.2,41270.3,41175.51,41204.01,2986
1737450000,41204.01,41301.31,41176.99,41290.42,3082
1737450900,41290.42,41329.5,41282.54,41318.18,3015
1737451800,41318.18,41381.45,41289.29,41355.44,2965
1737452700,41355.44,41397.97,41331.75,41356.41,3061
1737453600,41356.41,41385.32,41293.97,41315.13,3022
1737454500,41315.13,41331.09,41280.01,41302.97,3045
1737455400,41302.97,41358.76,41280.46,41337.56,2988
1737456300,41337.56,41359.33,41271.48,41273.65,3034
1737457200,41273.65,41278.66,41189.53,41201.97,3048
1737458100,41201.97,41220.08,41100.11,41111.99,2944
1737459000,41111.99,41218.94,41083.19,41195.21,2965
1737459900,41195.21,41220.02,41143.45,41148.14,3041
1737460800,41148.14,41167.45,41147.04,41160.8,2950
1737461700,41160.8,41165.66,41147.84,41158.26,3060
1737462600,41158.26,41174.75,40994.16,41029.43,3002
1737463500,41029.43,41099.58,41027.54,41064.51,2979
1737464400,41064.51,41131.91,41035.23,41122.06,2988
1737465300,41122.06,41173.25,41117.02,41154.78,3079
1737466200,41154.78,41200.53,41115.56,41183.61,3042
1737467100,41183.61,41342.41,41144.94,41329.3,2916
1737468000,41329.3,41335.04,41296.67,41322.01,3085
1737468900,41322.01,41391.44,41319.59,41358.44,3008
1737469800,41358.44,41388.55,41297.49,41308.85,2916
1737470700,41308.85,41334.64,41285.9,41318.1,3078
1737471600,41318.1,41326.95,41290.71,41321.96,3086
1737472500,41321.96,41346.26,41300.97,41340.74,3081
1737473400,41340.74,41479.41,41322.18,41439.96,3091
1737474300,41439.96,41446.31,41362.91,41365.89,3082
1737475200,41365.89,41440.32,41345.84,41419.99,2850
1737476100,41419.99,41420.91,41400.07,41413.95,3017
1737477000,41413.95,41502.48,41399.71,41452.9,2906
1737477900,41452.9,41472.72,41139.55,41195.6,3018
1737478800,41195.6,41223.01,41033.67,41033.92,2957
1737479700,41033.92,41111.58,41016.9,41100.97,3008
1737480600,41100.97,41192.39,41068.04,41141.33,2995
1737481500,41141.33,41187.81,41090.7,41091.98,3055
1737482400,41091.98,41154.85,41076.01,41137.31,2930
1737483300,41137.31,41137.53,41113.0,41117.93,3087
1737484200,41117.93,41126.27,41073.3,41102.51,3044
1737485100,41102.51,41121.36,41076.42,41091.66,3059
1737486000,41091.66,41102.16,41082.09,41093.3,3029
1737486900,41093.3,41122.38,41068.54,41115.63,2948
1737487800,41115.63,41141.15,41064.52,41093.49,3036
1737488700,41093.49,41191.04,41067.37,41173.49,2958
1737489600,41173.49,41215.47,41138.54,41157.78,2973
1737490500,41157.78,41175.64,41080.72,41134.61,3002
1737491400,41134.61,41170.16,41105.58,41169.56,2962
1737492300,41169.56,41199.6,41146.29,41194.73,2952
1737493200,41194.73,41292.25,41150.65,41217.11,3013
1737494100,41217.11,41264.24,41124.14,41263.75,3039
1737495000,41263.75,41370.12,41200.6,41330.97,2928
1737495900,41330.97,41343.31,41276.49,41333.45,2937
1737496800,41333.45,41366.72,41206.72,41229.11,3035
1737501300,41229.11,41282.6,41203.72,41267.36,3142
1737502200,41267.36,41271.16,41212.95,41224.3,3063
1737503100,41224.3,41317.07,41217.32,41291.52,3064
1737504000,41291.52,41410.25,41220.9,41310.37,3004
1737504900,41310.37,41433.68,41306.49,41423.48,3052
1737505800,41423.48,41427.87,41381.94,41417.31,2966
1737506700,41417.31,41557.29,41407.98,41482.6,2963
1737507600,41482.6,41577.45,41474.41,41559.79,3071
1737508500,41559.79,41561.43,41477.16,41529.27,2968
1737509400,41529.27,41569.76,41453.25,41486.4,3074
1737510300,41486.4,41581.94,41474.87,41552.66,2958
1737511200,41552.66,41587.63,41540.57,41564.77,3025
1737512100,41564.77,41639.11,41555.6,41606.12,3056
1737513000,41606.12,41622.72,41567.44,41597.28,2979
1737513900,41597.28,41657.15,41574.53,41631.07,2869
1737514800,41631.07,41644.01,41605.09,41615.18,3027
1737515700,41615.18,41629.85,41559.38,41623.81,2969
1737516600,41623.81,41784.97,41607.91,41773.38,3019
1737517500,41773.38,41809.41,41768.19,41785.37,2952
1737518400,41785.37,41802.63,41692.61,41700.88,3000
1737519300,41700.88,41807.82,41672.42,41786.1,2979
1737520200,41786.1,41816.01,41752.12,41783.92,2921
1737521100,41783.92,41792.07,41711.0,41734.08,2980
1737522000,41734.08,41847.58,41698.39,41812.02,2993
1737522900,41812.02,41826.33,41766.3,41784.31,3000
1737523800,41784.31,41876.59,41724.51,41862.91,3044
1737524700,41862.91,41874.12,41824.92,41873.45,2887
1737525600,41873.45,41911.5,41800.66,41835.03,2930
1737526500,41835.03,41927.65,41824.11,41881.5,2924
1737527400,41881.5,41906.12,41816.89,41867.55,2927
1737528300,41867.55,41938.87,41861.12,41938.1,2965
1737529200,41938.1,41977.45,41936.57,41963.92,3004
1737530100,41963.92,42023.13,41956.78,41971.98,3000
1737531000,41971.98,42055.4,41923.62,42014.67,2818
1737531900,42014.67,42030.41,41996.17,42005.52,3077
1737532800,42005.52,42041.23,41998.29,42032.46,2973
1737533700,42032.46,42070.01,41932.22,41960.71,2931
1737534600,41960.71,42001.04,41944.96,41995.92,3054
1737535500,41995.92,42043.11,41960.13,41994.72,3066
1737536400,41994.72,42027.55,41939.92,42009.34,2915
1737537300,42009.34,42045.83,41789.95,41844.07,3038
1737538200,41844.07,42001.74,41776.6,41906.38,2894
1737539100,41906.38,41910.24,41867.0,41894.09,2947
1737540000,41894.09,41980.13,41852.41,41967.95,2979
1737540900,41967.95,41970.48,41916.86,41920.45,3127
1737541800,41920.45,41936.88,41918.95,41930.94,3069
1737542700,41930.94,41947.73,41890.99,41907.45,2975
1737543600,41907.45,42002.78,41886.51,41996.63,2924
1737544500,41996.63,42010.97,41981.63,41987.01,2973
1737545400,41987.01,42049.23,41977.67,42041.98,2991
1737546300,42041.98,42103.47,42035.92,42055.34,3018
1737547200,42055.34,42081.11,42034.06,42052.16,3038
1737548100,42052.16,42094.56,41986.72,41992.34,2988
1737549000,41992.34,42057.09,41990.94,42034.33,3103
1737549900,42034.33,42140.67,42002.59,42095.55,3079
1737550800,42095.55,42099.93,41975.39,41993.67,2983
1737551700,41993.67,42110.29,41983.34,42044.62,2978
1737552600,42044.62,42076.87,42025.66,42067.87,3055
1737553500,42067.87,42090.47,41956.15,42019.73,2961
1737554400,42019.73,42042.87,41937.87,41939.64,2947
1737555300,41939.64,41993.81,41917.85,41989.09,2935
1737556200,41989.09,42110.63,41969.9,42107.76,2934
1737557100,42107.76,42140.65,42078.24,42093.79,3064
1737558000,42093.79,42172.68,42083.23,42123.6,3005
1737558900,42123.6,42152.38,42022.42,42054.75,2951
1737559800,42054.75,42074.43,41977.41,42072.06,2998
1737560700,42072.06,42238.07,42047.82,42194.7,2998
1737561600,42194.7,42226.81,42087.82,42128.83,2988
1737562500,42128.83,42257.81,42122.29,42237.26,2943
1737563400,42237.26,42251.18,42175.74,42206.19,3018
1737564300,42206.19,42227.4,42170.0,42186.76,2977
1737565200,42186.76,42205.06,42113.57,42197.21,2997
1737566100,42197.21,42203.62,42176.47,42180.83,3033
1737567000,42180.83,42307.2,42147.08,42267.81,2851
1737567900,42267.81,42417.93,42239.5,42387.81,2809
1737568800,42387.81,42411.32,42285.88,42300.61,3042
1737569700,42300.61,42304.86,42282.86,42287.96,2910
1737570600,42287.96,42332.75,42256.21,42332.14,2973
1737571500,42332.14,42469.55,42321.47,42419.17,3051
1737572400,42419.17,42439.55,42326.26,42388.21,2949
1737573300,42388.21,42407.5,42346.15,42370.24,2911
1737574200,42370.24,42539.45,42320.32,42476.37,2937
1737575100,42476.37,42544.61,42457.19,42535.96,3001
1737576000,42535.96,42650.02,42515.76,42633.48,2954
1737576900,42633.48,42799.88,42577.63,42759.66,2944
1737577800,42759.66,42871.01,42736.37,42863.58,3001
1737578700,42863.58,42864.69,42771.99,42797.66,2974
1737579600,42797.66,42903.13,42790.7,42859.0,3075
1737580500,42859.0,42864.22,42819.03,42845.01,3037
1737581400,42845.01,42884.1,42831.16,42877.38,3044
1737582300,42877.38,42933.89,42873.22,42911.1,2996
1737583200,42911.1,42925.82,42909.18,42919.94,3071
1737587700,42919.94,42945.97,42869.2,42884.96,3033
1737588600,42884.96,42915.71,42832.36,42857.54,2965
1737589500,42857.54,42857.75,42830.45,42847.21,2994
1737590400,42847.21,42934.81,42846.69,42926.79,2942
1737591300,42926.79,42927.56,42893.3,42915.97,2948
1737592200,42915.97,42942.72,42913.44,42920.78,3016
1737593100,42920.78,42925.12,42879.62,42913.02,3055
1737594000,42913.02,42975.82,42900.72,42974.97,2947
1737594900,42974.97,43064.81,42962.39,43043.1,2950
1737595800,43043.1,43061.38,43008.17,43033.79,3005
1737596700,43033.79,43114.81,43033.48,43085.26,3031
1737597600,43085.26,43097.41,43052.7,43060.9,2906
1737598500,43060.9,43071.81,42978.09,43006.85,2931
1737599400,43006.85,43081.74,42993.2,43030.14,3015
1737600300,43030.14,43049.06,42986.54,43028.39,3012
1737601200,43028.39,43126.82,43012.56,43061.36,2953
1737602100,43061.36,43092.74,42976.22,43000.52,3044
1737603000,43000.52,43038.29,42974.42,42977.04,3027
1737603900,42977.04,43008.83,42883.51,42886.34,3035
1737604800,42886.34,42988.56,42880.31,42970.34,3009
1737605700,42970.34,43126.19,42961.55,43081.33,3011
1737606600,43081.33,43103.64,43036.49,43089.62,2976
1737607500,43089.62,43113.05,43041.95,43066.82,2959
1737608400,43066.82,43150.69,43063.72,43085.38,3026
1737609300,43085.38,43138.56,43081.18,43101.89,2991
1737610200,43101.89,43148.66,43014.09,43023.74,2972
1737611100,43023.74,43035.79,43002.28,43029.58,3114
1737612000,43029.58,43059.81,42974.77,42983.78,2935
1737612900,42983.78,42998.27,42963.03,42988.54,3038
1737613800,42988.54,43076.8,42968.03,43071.99,2992
1737614700,43071.99,43099.38,42986.55,43033.51,2908
1737615600,43033.51,43150.58,43009.55,43124.98,2992
1737616500,43124.98,43249.05,43121.76,43237.54,3040
1737617400,43237.54,43255.04,43143.01,43151.27,2960
1737618300,43151.27,43169.83,43080.12,43109.96,2964
1737619200,43109.96,43228.47,43096.28,43190.05,2938
1737620100,43190.05,43199.89,43122.71,43122.97,2954
1737621000,43122.97,43219.22,43096.77,43186.87,2990
1737621900,43186.87,43187.49,43107.1,43142.34,3082
1737622800,43142.34,43148.69,43095.67,43124.47,2990
1737623700,43124.47,43176.69,43098.92,43174.83,3016
1737624600,43174.83,43223.08,43169.44,43171.88,3069
1737625500,43171.88,43211.62,43147.26,43173.69,2976
1737626400,43173.69,43196.78,43159.6,43164.63,2962
1737627300,43164.63,43242.84,43144.63,43214.93,2952
1737628200,43214.93,43259.48,43212.61,43227.82,3001
1737629100,43227.82,43315.32,43216.23,43315.11,3065
1737630000,43315.11,43343.85,43306.62,43335.61,3022
1737630900,43335.61,43430.91,43328.53,43406.03,3012
1737631800,43406.03,43484.43,43368.64,43417.87,3051
1737632700,43417.87,43456.38,43373.24,43430.61,2974
1737633600,43430.61,43444.59,43320.64,43326.98,3092
1737634500,43326.98,43371.13,43296.87,43313.82,3004
1737635400,43313.82,43336.36,43294.13,43316.7,3049
1737636300,43316.7,43317.81,43261.99,43265.01,3065
1737637200,43265.01,43325.31,43207.98,43313.76,2946
1737638100,43313.76,43481.19,43309.58,43461.71,2990
1737639000,43461.71,43488.24,43451.49,43471.59,3026
1737639900,43471.59,43509.0,43347.57,43376.99,2977
1737640800,43376.99,43419.88,43357.69,43392.56,2992
1737641700,43392.56,43435.86,43368.97,43407.65,2964
1737642600,43407.65,43415.11,43283.95,43291.78,2955
1737643500,43291.78,43327.89,43192.02,43221.94,2999
1737644400,43221.94,43261.76,43193.41,43210.01,2937
1737645300,43210.01,43211.02,43191.41,43192.19,3062
1737646200,43192.19,43192.33,43119.99,43147.67,2983
1737647100,43147.67,43149.32,43102.44,43118.45,2983
1737648000,43118.45,43118.64,43069.96,43114.31,3053
1737648900,43114.31,43198.06,43084.49,43182.98,3208
1737649800,43182.98,43200.98,43091.99,43123.91,3015
1737650700,43123.91,43125.85,43089.94,43104.86,2916
1737651600,43104.86,43183.82,43093.48,43134.13,3047
1737652500,43134.13,43188.82,43117.64,43181.54,3077
1737653400,43181.54,43293.78,43150.54,43273.67,3088
1737654300,43273.67,43277.34,43240.17,43265.95,2996
1737655200,43265.95,43282.36,43248.95,43254.65,2994
1737656100,43254.65,43256.13,43235.58,43251.52,3007
1737657000,43251.52,43253.08,43198.94,43200.57,3018
1737657900,43200.57,43209.88,43172.38,43209.06,3036
1737658800,43209.06,43245.29,43147.75,43157.77,3013
1737659700,43157.77,43194.5,43144.13,43188.1,3009
1737660600,43188.1,43199.68,43140.04,43174.14,2981
1737661500,43174.14,43179.21,43142.96,43162.04,2988
1737662400,43162.04,43176.5,43127.45,43154.08,2920
1737663300,43154.08,43156.53,43093.69,43118.29,3025
1737664200,43118.29,43129.08,43031.88,43066.88,3009
1737665100,43066.88,43171.94,43016.81,43125.79,2999
1737666000,43125.79,43144.11,43118.38,43125.13,2939
1737666900,43125.13,43148.35,43119.31,43123.7,3036
1737667800,43123.7,43127.2,43085.14,43095.27,3034
1737668700,43095.27,43139.14,43065.05,43085.92,2972
1737669600,43085.92,43189.41,43074.74,43183.07,2909
1737674100,43183.07,43210.82,43154.58,43161.96,3010
1737675000,43161.96,43288.78,43120.75,43254.9,2954
1737675900,43254.9,43263.69,43213.69,43234.17,2921
1737676800,43234.17,43238.88,43197.82,43217.8,2988
1737677700,43217.8,43218.99,43085.91,43124.55,2971
1737678600,43124.55,43136.27,42998.72,43057.7,3099
1737679500,43057.7,43199.39,43034.33,43155.33,3004
1737680400,43155.33,43170.53,43072.59,43089.81,3041
1737681300,43089.81,43115.38,43029.04,43063.88,3016
1737682200,43063.88,43157.0,43055.48,43143.61,2964
1737683100,43143.61,43156.56,43125.87,43147.14,3001
1737684000,43147.14,43183.7,43134.67,43182.06,2957
1737684900,43182.06,43241.44,43174.4,43231.53,3034
1737685800,43231.53,43279.37,43202.31,43203.53,3034
1737686700,43203.53,43287.25,43202.77,43234.33,3046
1737687600,43234.33,43313.72,43231.9,43294.01,3015
1737688500,43294.01,43358.3,43264.48,43357.49,2996
1737689400,43357.49,43402.65,43288.68,43305.21,2977
1737690300,43305.21,43357.29,43296.11,43347.67,3010
1737691200,43347.67,43396.89,43317.4,43326.32,3046
1737692100,43326.32,43420.83,43299.42,43408.59,2947
1737693000,43408.59,43488.51,43388.63,43469.01,2963
1737693900,43469.01,43470.29,43422.02,43449.62,2882
1737694800,43449.62,43451.03,43422.78,43426.22,3086
1737695700,43426.22,43486.43,43351.81,43378.97,2983
1737696600,43378.97,43444.55,43271.7,43281.92,3015
1737697500,43281.92,43320.33,43252.8,43296.77,2881
1737698400,43296.77,43332.2,43261.37,43318.89,2981
1737699300,43318.89,43363.29,43250.73,43355.62,2997
1737700200,43355.62,43403.99,43344.03,43344.48,3018
1737701100,43344.48,43375.2,43302.24,43349.4,2927
1737702000,43349.4,43386.36,43309.77,43353.17,3077
1737702900,43353.17,43397.2,43349.41,43382.18,2981
1737703800,43382.18,43385.67,43345.12,43376.2,2952
1737704700,43376.2,43376.23,43352.5,43355.6,3067
1737705600,43355.6,43410.43,43349.84,43400.72,2891
1737706500,43400.72,43483.1,43391.11,43456.1,2989
1737707400,43456.1,43477.94,43453.33,43455.7,3051
1737708300,43455.7,43483.1,43350.28,43385.09,3062
1737709200,43385.09,43386.1,43335.48,43336.83,3041
1737710100,43336.83,43354.38,43256.06,43310.8,3011
1737711000,43310.8,43321.48,43294.48,43303.0,2997
1737711900,43303.0,43308.12,43207.83,43234.56,2959
1737712800,43234.56,43240.44,43150.68,43170.0,3022
1737713700,43170.0,43218.79,43165.16,43215.83,3013
1737714600,43215.83,43229.83,43178.17,43183.09,2981
1737715500,43183.09,43197.4,43075.08,43084.24,3070
1737716400,43084.24,43178.59,43040.7,43159.03,3065
1737717300,43159.03,43204.65,43157.98,43199.4,2988
1737718200,43199.4,43204.28,43106.86,43166.95,3034
1737719100,43166.95,43231.74,43159.29,43194.52,2914
1737720000,43194.52,43349.28,43189.18,43321.45,3038
1737720900,43321.45,43358.43,43263.2,43311.0,3012
1737721800,43311.0,43456.91,43269.79,43416.28,2946
1737722700,43416.28,43444.2,43347.6,43357.95,2987
1737723600,43357.95,43366.57,43328.13,43335.23,3001
1737724500,43335.23,43403.01,43308.49,43395.06,2972
1737725400,43395.06,43413.2,43319.23,43360.37,2896
1737726300,43360.37,43397.65,43340.16,43355.7,3025
1737727200,43355.7,43384.79,43317.83,43367.83,2929
1737728100,43367.83,43449.9,43348.16,43434.49,3017
1737729000,43434.49,43447.5,43420.74,43425.37,3019
1737729900,43425.37,43437.17,43377.77,43408.89,3056
1737730800,43408.89,43502.85,43405.62,43469.63,2947
1737731700,43469.63,43588.78,43466.0,43577.82,3025
1737732600,43577.82,43622.0,43564.45,43596.29,2953
1737733500,43596.29,43663.58,43492.91,43507.68,2979
1737734400,43507.68,43584.37,43491.59,43566.64,2966
1737735300,43566.64,43617.72,43510.92,43593.6,3074
1737736200,43593.6,43634.26,43584.17,43609.49,3002
1737737100,43609.49,43624.68,43487.94,43496.52,2992
1737738000,43496.52,43590.8,43493.05,43564.04,3058
1737738900,43564.04,43581.89,43547.54,43563.9,2971
1737739800,43563.9,43607.28,43493.01,43514.4,3093
1737740700,43514.4,43616.3,43513.24,43582.58,2983
1737741600,43582.58,43685.14,43567.9,43650.83,2909
1737742500,43650.83,43661.63,43639.21,43648.11,3051
1737743400,43648.11,43673.66,43571.76,43601.83,2961
1737744300,43601.83,43606.84,43570.78,43600.27,3030
1737745200,43600.27,43640.23,43557.86,43635.95,3025
1737746100,43635.95,43677.07,43615.28,43666.96,2900
1737747000,43666.96,43676.12,43662.04,43672.3,2964
1737747900,43672.3,43826.3,43657.9,43806.34,2994
1737748800,43806.34,43829.88,43758.16,43763.62,3102
1737749700,43763.62,43822.5,43752.37,43797.31,2963
1737750600,43797.31,43867.84,43750.67,43864.35,3025
1737751500,43864.35,43885.34,43831.91,43881.78,2930
1737752400,43881.78,43890.54,43864.03,43864.59,2882
1737753300,43864.59,43913.1,43818.16,43877.64,2961
1737754200,43877.64,43890.31,43824.23,43864.27,3012
1737755100,43864.27,43880.32,43861.16,43863.08,2963
1737756000,43863.08,43869.62,43839.3,43844.59,3058
1737933300,43844.59,43909.31,43829.75,43885.8,3090
1737934200,43885.8,43968.09,43867.67,43942.92,3057
1737935100,43942.92,43969.21,43915.91,43937.54,2988
1737936000,43937.54,43971.78,43923.92,43969.87,2891
1737936900,43969.87,44032.08,43968.83,44014.04,2843
1737937800,44014.04,44038.5,43989.26,44027.69,3039
1737938700,44027.69,44029.9,43989.99,44012.76,3006
1737939600,44012.76,44051.95,43992.29,44047.19,3012
1737940500,44047.19,44108.26,44019.53,44099.44,2914
1737941400,44099.44,44154.24,44056.0,44123.72,3074
1737942300,44123.72,44152.37,44088.45,44113.02,2964
1737943200,44113.02,44125.19,44024.8,44058.98,2938
1737944100,44058.98,44084.21,44024.93,44037.28,3035
1737945000,44037.28,44054.96,43993.69,44047.0,2977
1737945900,44047.0,44048.89,43966.44,43997.21,3035
1737946800,43997.21,44041.45,43983.17,44030.49,2979
1737947700,44030.49,44115.49,44018.22,44066.97,2987
1737948600,44066.97,44078.96,43968.89,43995.33,3054
1737949500,43995.33,44014.58,43956.59,43986.56,3128
1737950400,43986.56,44000.7,43899.53,43909.82,3015
1737951300,43909.82,44014.97,43887.73,43968.82,2982
1737952200,43968.82,43975.84,43922.83,43928.67,3087
1737953100,43928.67,43941.02,43913.12,43936.76,3050
1737954000,43936.76,43950.23,43928.35,43938.83,3044
1737954900,43938.83,43961.07,43886.39,43928.69,3000
1737955800,43928.69,43929.1,43876.45,43907.99,2945
1737956700,43907.99,43974.43,43868.72,43897.98,3064
1737957600,43897.98,44006.95,43880.52,43970.89,2888
1737958500,43970.89,44036.62,43906.07,44034.94,3028
1737959400,44034.94,44069.71,43987.02,44031.18,2994
1737960300,44031.18,44063.19,43964.5,43981.84,3046
1737961200,43981.84,44063.5,43948.39,44015.17,2983
1737962100,44015.17,44087.58,44012.45,44051.89,3057
1737963000,44051.89,44093.69,44048.05,44066.75,3008
1737963900,44066.75,44078.8,44017.82,44049.99,3027
1737964800,44049.99,44141.62,44032.1,44124.72,2967
1737965700,44124.72,44130.07,44064.54,44083.45,2966
1737966600,44083.45,44090.14,44015.93,44017.74,3086
1737967500,44017.74,44035.85,44008.44,44013.73,2978
1737968400,44013.73,44016.54,43934.52,43953.88,2960
1737969300,43953.88,44011.63,43934.03,43988.03,2981
1737970200,43988.03,44111.55,43964.34,44072.96,2980
1737971100,44072.96,44088.14,43906.97,43978.95,3078
1737972000,43978.95,43991.18,43911.98,43935.97,3002
1737972900,43935.97,43968.79,43919.54,43925.1,2894
1737973800,43925.1,43945.27,43887.55,43939.9,3027
1737974700,43939.9,43967.13,43916.96,43935.64,3030
1737975600,43935.64,44004.65,43878.87,43979.16,2920
1737976500,43979.16,44009.66,43922.45,43944.82,3084
1737977400,43944.82,43947.67,43863.14,43891.4,3077
1737978300,43891.4,43954.85,43830.78,43954.65,3123
1737979200,43954.65,43963.14,43869.78,43878.56,2972
1737980100,43878.56,43879.92,43840.48,43849.58,2982
1737981000,43849.58,43852.69,43801.03,43812.55,2859
1737981900,43812.55,43845.09,43807.53,43824.65,2933
1737982800,43824.65,43856.37,43779.91,43796.37,3106
1737983700,43796.37,43811.22,43653.19,43678.0,3021
1737984600,43678.0,43688.13,43518.18,43526.88,2985
1737985500,43526.88,43531.15,43486.15,43520.42,3089
1737986400,43520.42,43548.33,43391.07,43429.8,3065
1737987300,43429.8,43475.76,43383.76,43407.78,2980
1737988200,43407.78,43415.23,43389.14,43409.32,2958
1737989100,43409.32,43429.15,43350.38,43375.25,3012
1737990000,43375.25,43412.34,43371.84,43387.7,2989
1737990900,43387.7,43452.9,43320.04,43414.33,3026
1737991800,43414.33,43456.57,43376.1,43443.09,2963
1737992700,43443.09,43522.15,43434.95,43477.98,2990
1737993600,43477.98,43573.05,43466.34,43562.2,3067
1737994500,43562.2,43567.25,43474.47,43499.54,2936
1737995400,43499.54,43535.36,43432.79,43473.71,3057
1737996300,43473.71,43529.13,43466.62,43517.01,2991
1737997200,43517.01,43575.25,43512.83,43555.86,3049
1737998100,43555.86,43565.94,43524.96,43535.62,3055
1737999000,43535.62,43548.28,43484.25,43521.76,2988
1737999900,43521.76,43605.58,43454.89,43591.3,3010
1738000800,43591.3,43619.38,43586.34,43619.02,3021
1738001700,43619.02,43693.27,43591.03,43692.76,3031
1738002600,43692.76,43721.6,43593.14,43604.94,3030
1738003500,43604.94,43655.88,43523.62,43548.25,3034
1738004400,43548.25,43549.4,43497.5,43530.98,2981
1738005300,43530.98,43554.79,43508.45,43514.98,2956
1738006200,43514.98,43532.92,43495.78,43518.97,3021
1738007100,43518.97,43618.95,43516.88,43618.5,2962
1738008000,43618.5,43658.33,43578.31,43595.8,2953
1738008900,43595.8,43631.19,43567.75,43587.02,2830
1738009800,43587.02,43629.8,43586.9,43608.35,3008
1738010700,43608.35,43616.16,43576.46,43602.95,2993
1738011600,43602.95,43627.7,43581.37,43582.49,3050
1738012500,43582.49,43604.63,43534.3,43568.61,3030
1738013400,43568.61,43692.94,43533.21,43636.15,2960
1738014300,43636.15,43675.59,43485.42,43485.93,2962
1738015200,43485.93,43514.41,43451.42,43462.03,3001
1738019700,43462.03,43485.19,43409.9,43425.85,3062
1738020600,43425.85,43488.82,43408.02,43485.41,2947
1738021500,43485.41,43532.27,43458.78,43500.54,2855
1738022400,43500.54,43505.81,43422.9,43438.98,3014
1738023300,43438.98,43452.64,43425.51,43428.58,2908
1738024200,43428.58,43434.85,43342.08,43354.98,2963
1738025100,43354.98,43373.99,43280.08,43301.01,2978
1738026000,43301.01,43378.41,43284.29,43365.76,3005
1738026900,43365.76,43373.5,43243.81,43246.14,3025
1738027800,43246.14,43260.55,43167.97,43191.07,2978
1738028700,43191.07,43288.85,43172.61,43270.93,2945
1738029600,43270.93,43335.36,43235.22,43332.64,2986
1738030500,43332.64,43374.09,43314.95,43320.52,2989
1738031400,43320.52,43344.91,43293.43,43318.26,3063
1738032300,43318.26,43389.05,43317.6,43377.86,3031
1738033200,43377.86,43463.84,43366.59,43411.33,3019
1738034100,43411.33,43475.53,43378.02,43459.54,3019
1738035000,43459.54,43525.67,43459.2,43473.45,3104
1738035900,43473.45,43510.56,43459.54,43504.81,3018
1738036800,43504.81,43519.68,43447.86,43460.17,2978
1738037700,43460.17,43530.13,43453.86,43492.99,2960
1738038600,43492.99,43499.2,43442.35,43469.56,3002
1738039500,43469.56,43633.04,43467.9,43605.24,2935
1738040400,43605.24,43610.0,43593.77,43599.82,3084
1738041300,43599.82,43608.96,43575.2,43586.94,3120
